Attendance_ID,Student_ID,Course_ID,Attendance_Date,Status
66319,1063,3049,2026-05-11,Present
66320,1387,3006,2026-03-27,Present
66321,1460,3068,2026-06-23,Present
66322,1350,3007,2026-01-17,Present
66323,1123,3074,2026-05-10,Present
66324,1189,3092,2026-02-09,Present
66325,1105,3079,2026-02-11,Present
66326,1334,3069,2026-07-05,Present
66327,1333,3073,2026-06-13,Present
66328,1315,3021,2026-02-22,Absent
66329,1316,3002,2026-04-07,Present
66330,1052,3048,2026-03-05,Present
66331,1488,3093,2026-03-22,Present
66332,1341,3097,2026-05-27,Absent
66333,1206,3019,2026-02-17,Present
66334,1386,3032,2026-03-03,Present
66335,1101,3013,2026-06-30,Present
66336,1027,3021,2026-06-08,Absent
66337,1411,3003,2026-06-08,Present
66338,1375,3096,2026-02-12,Present
66339,1304,3054,2026-01-19,Present
66340,1386,3041,2026-06-14,Absent
66341,1002,3048,2026-02-02,Present
66342,1143,3015,2026-02-04,Present
66343,1161,3076,2026-06-23,Present
66344,1351,3087,2026-03-27,Absent
66345,1328,3035,2026-03-17,Present
66346,1337,3087,2026-02-05,Present
66347,1378,3094,2026-03-02,Present
66348,1232,3064,2026-02-05,Present
66349,1318,3098,2026-03-15,Present
66350,1320,3012,2026-02-10,Present
66351,1184,3100,2026-02-19,Present
66352,1438,3049,2026-01-25,Present
66353,1213,3049,2026-04-12,Present
66354,1054,3056,2026-04-05,Present
66355,1135,3003,2026-01-30,Present
66356,1492,3043,2026-02-26,Present
66357,1461,3011,2026-06-05,Present
66358,1167,3081,2026-02-13,Present
66359,1421,3014,2026-07-02,Present
66360,1384,3076,2026-06-24,Present
66361,1106,3023,2026-02-27,Absent
66362,1162,3021,2026-04-18,Present
66363,1246,3079,2026-01-17,Present
66364,1359,3082,2026-03-09,Present
66365,1190,3064,2026-01-21,Present
66366,1266,3049,2026-04-06,Present
66367,1085,3081,2026-05-14,Present
66368,1296,3095,2026-01-19,Present
66369,1486,3094,2026-01-31,Present
66370,1450,3038,2026-03-11,Present
66371,1437,3082,2026-03-18,Present
66372,1480,3090,2026-03-15,Present
66373,1477,3004,2026-01-23,Present
66374,1359,3060,2026-01-21,Present
66375,1490,3092,2026-02-14,Present
66376,1389,3038,2026-04-23,Present
66377,1005,3019,2026-01-22,Present
66378,1291,3057,2026-03-03,Present
66379,1264,3064,2026-01-09,Present
66380,1163,3039,2026-02-13,Present
66381,1232,3034,2026-04-21,Present
66382,1325,3004,2026-03-12,Present
66383,1372,3092,2026-05-01,Present
66384,1442,3035,2026-02-02,Present
66385,1223,3089,2026-04-18,Absent
66386,1116,3026,2026-02-27,Present
66387,1439,3097,2026-04-18,Present
66388,1292,3092,2026-05-14,Present
66389,1146,3064,2026-07-05,Present
66390,1223,3062,2026-06-05,Absent
66391,1488,3068,2026-06-30,Present
66392,1397,3043,2026-03-15,Present
66393,1471,3040,2026-03-02,Present
66394,1445,3010,2026-02-10,Present
66395,1126,3031,2026-03-07,Present
66396,1435,3052,2026-03-31,Present
66397,1433,3064,2026-06-10,Present
66398,1234,3020,2026-05-12,Present
66399,1355,3017,2026-05-27,Present
66400,1159,3071,2026-05-05,Present
66401,1088,3096,2026-02-17,Absent
66402,1447,3061,2026-04-22,Present
66403,1044,3095,2026-03-20,Present
66404,1335,3039,2026-04-27,Present
66405,1213,3018,2026-03-16,Present
66406,1080,3047,2026-03-23,Present
66407,1387,3075,2026-05-05,Present
66408,1282,3040,2026-03-08,Present
66409,1364,3019,2026-04-23,Present
66410,1032,3006,2026-03-07,Present
66411,1444,3077,2026-02-21,Present
66412,1275,3059,2026-01-19,Present
66413,1074,3093,2026-06-27,Present
66414,1345,3009,2026-04-02,Present
66415,1264,3045,2026-03-30,Present
66416,1156,3041,2026-04-25,Present
66417,1213,3045,2026-01-09,Present
66418,1296,3099,2026-03-26,Present
66419,1459,3054,2026-04-21,Absent
66420,1016,3052,2026-02-12,Absent
66421,1077,3061,2026-06-02,Present
66422,1377,3050,2026-03-26,Present
66423,1372,3050,2026-03-16,Present
66424,1111,3045,2026-05-10,Present
66425,1203,3076,2026-02-08,Present
66426,1102,3023,2026-01-12,Absent
66427,1301,3066,2026-06-19,Present
66428,1297,3008,2026-07-06,Present
66429,1300,3026,2026-04-19,Present
66430,1439,3098,2026-05-14,Present
66431,1213,3023,2026-04-05,Present
66432,1094,3048,2026-03-03,Present
66433,1449,3043,2026-02-23,Present
66434,1419,3074,2026-03-02,Present
66435,1204,3016,2026-02-28,Absent
66436,1021,3041,2026-02-01,Present
66437,1164,3008,2026-04-28,Present
66438,1164,3037,2026-05-13,Present
66439,1113,3049,2026-01-20,Present
66440,1319,3016,2026-05-22,Present
66441,1009,3059,2026-05-31,Present
66442,1032,3079,2026-01-28,Present
66443,1141,3099,2026-03-23,Present
66444,1151,3093,2026-05-10,Present
66445,1011,3078,2026-06-27,Present
66446,1310,3096,2026-03-22,Present
66447,1483,3088,2026-01-23,Present
66448,1286,3098,2026-04-20,Present
66449,1331,3096,2026-02-13,Present
66450,1451,3066,2026-02-27,Present
66451,1117,3019,2026-03-06,Present
66452,1400,3050,2026-02-21,Absent
66453,1471,3050,2026-01-29,Present
66454,1186,3036,2026-03-30,Present
66455,1335,3032,2026-06-17,Present
66456,1319,3084,2026-02-04,Present
66457,1229,3081,2026-04-16,Present
66458,1063,3064,2026-06-26,Present
66459,1107,3056,2026-05-04,Present
66460,1268,3086,2026-04-12,Absent
66461,1235,3030,2026-01-21,Present
66462,1257,3064,2026-06-05,Present
66463,1215,3091,2026-03-08,Present
66464,1039,3026,2026-01-25,Present
66465,1208,3058,2026-05-17,Present
66466,1077,3064,2026-05-03,Absent
66467,1138,3016,2026-06-11,Present
66468,1249,3046,2026-05-10,Present
66469,1147,3029,2026-04-21,Present
66470,1311,3099,2026-05-21,Present
66471,1306,3083,2026-06-23,Present
66472,1385,3031,2026-06-06,Present
66473,1478,3032,2026-05-05,Present
66474,1436,3086,2026-03-19,Present
66475,1215,3082,2026-06-20,Absent
66476,1092,3053,2026-05-07,Present
66477,1262,3073,2026-06-29,Present
66478,1119,3054,2026-04-15,Present
66479,1072,3046,2026-05-18,Absent
66480,1064,3030,2026-07-07,Present
66481,1313,3058,2026-03-17,Present
66482,1275,3054,2026-02-08,Present
66483,1368,3088,2026-04-08,Present
66484,1395,3002,2026-02-28,Present
66485,1469,3038,2026-05-09,Present
66486,1493,3008,2026-02-07,Present
66487,1456,3043,2026-05-11,Present
66488,1148,3071,2026-03-26,Present
66489,1155,3039,2026-03-23,Present
66490,1326,3031,2026-02-18,Present
66491,1069,3021,2026-03-30,Present
66492,1118,3044,2026-06-20,Present
66493,1065,3088,2026-04-26,Present
66494,1449,3028,2026-04-18,Present
66495,1458,3049,2026-01-09,Present
66496,1355,3016,2026-01-13,Absent
66497,1346,3014,2026-04-30,Present
66498,1224,3032,2026-04-18,Present
66499,1491,3056,2026-03-28,Present
66500,1327,3003,2026-02-11,Present
66501,1240,3016,2026-04-03,Present
66502,1298,3006,2026-05-04,Present
66503,1111,3031,2026-06-10,Present
66504,1320,3063,2026-06-27,Present
66505,1186,3044,2026-02-07,Present
66506,1131,3083,2026-05-22,Present
66507,1176,3026,2026-01-19,Present
66508,1313,3098,2026-05-18,Present
66509,1327,3080,2026-06-07,Present
66510,1077,3002,2026-03-05,Present
66511,1138,3088,2026-06-12,Present
66512,1239,3010,2026-04-27,Present
66513,1313,3064,2026-01-31,Present
66514,1113,3050,2026-07-05,Present
66515,1180,3074,2026-04-06,Present
66516,1197,3084,2026-06-30,Present
66517,1296,3071,2026-07-04,Present
66518,1368,3024,2026-02-04,Present
66519,1117,3038,2026-03-11,Present
66520,1060,3074,2026-03-04,Present
66521,1059,3036,2026-01-11,Present
66522,1049,3041,2026-03-12,Present
66523,1268,3019,2026-06-22,Present
66524,1202,3077,2026-01-26,Present
66525,1385,3005,2026-05-20,Present
66526,1338,3070,2026-03-23,Present
66527,1486,3065,2026-03-12,Present
66528,1021,3054,2026-06-07,Present
66529,1450,3066,2026-04-14,Present
66530,1359,3076,2026-02-23,Present
66531,1479,3019,2026-02-09,Present
66532,1232,3023,2026-01-30,Present
66533,1207,3020,2026-03-16,Present
66534,1456,3023,2026-05-25,Present
66535,1405,3057,2026-06-06,Present
66536,1084,3026,2026-05-25,Present
66537,1369,3072,2026-02-23,Present
66538,1156,3051,2026-03-16,Present
66539,1349,3075,2026-06-07,Absent
66540,1178,3019,2026-06-25,Present
66541,1387,3055,2026-05-09,Present
66542,1007,3094,2026-06-27,Present
66543,1479,3074,2026-04-09,Present
66544,1083,3081,2026-03-22,Present
66545,1231,3035,2026-01-20,Present
66546,1336,3045,2026-02-07,Present
66547,1177,3026,2026-06-09,Absent
66548,1171,3076,2026-04-10,Present
66549,1480,3036,2026-01-29,Present
66550,1314,3096,2026-04-02,Absent
66551,1424,3063,2026-05-26,Absent
66552,1325,3047,2026-06-12,Absent
66553,1146,3043,2026-05-29,Absent
66554,1433,3084,2026-03-23,Present
66555,1203,3031,2026-02-15,Present
66556,1468,3057,2026-03-07,Present
66557,1162,3054,2026-03-07,Present
66558,1465,3082,2026-04-01,Present
66559,1231,3063,2026-04-06,Present
66560,1285,3076,2026-02-21,Present
66561,1138,3060,2026-05-10,Present
66562,1221,3005,2026-04-13,Present
66563,1041,3031,2026-06-30,Absent
66564,1021,3061,2026-02-01,Present
66565,1280,3023,2026-06-30,Present
66566,1337,3047,2026-03-16,Present
66567,1207,3050,2026-02-25,Present
66568,1066,3073,2026-04-19,Present
66569,1485,3070,2026-02-08,Present
66570,1170,3025,2026-03-20,Present
66571,1103,3078,2026-04-16,Present
66572,1171,3006,2026-01-27,Present
66573,1141,3058,2026-06-10,Present
66574,1059,3088,2026-02-18,Absent
66575,1405,3006,2026-06-16,Present
66576,1109,3019,2026-03-04,Present
66577,1214,3044,2026-03-15,Present
66578,1211,3055,2026-01-12,Present
66579,1330,3085,2026-02-27,Present
66580,1385,3072,2026-04-08,Present
66581,1397,3015,2026-06-26,Present
66582,1031,3033,2026-03-30,Present
66583,1018,3001,2026-01-26,Absent
66584,1439,3025,2026-01-16,Present
66585,1290,3058,2026-03-07,Absent
66586,1025,3018,2026-03-08,Present
66587,1060,3079,2026-05-12,Present
66588,1092,3043,2026-06-08,Present
66589,1404,3053,2026-06-05,Present
66590,1438,3046,2026-02-16,Present
66591,1271,3049,2026-04-11,Present
66592,1356,3015,2026-03-11,Present
66593,1014,3017,2026-05-06,Present
66594,1470,3092,2026-05-30,Present
66595,1134,3065,2026-01-22,Present
66596,1189,3055,2026-04-09,Present
66597,1054,3029,2026-04-28,Present
66598,1074,3044,2026-06-21,Present
66599,1446,3042,2026-02-27,Absent
66600,1164,3017,2026-04-10,Present
66601,1453,3072,2026-05-19,Present
66602,1441,3026,2026-05-16,Present
66603,1436,3005,2026-06-16,Present
66604,1334,3095,2026-05-29,Present
66605,1125,3037,2026-03-23,Present
66606,1385,3032,2026-01-26,Present
66607,1131,3088,2026-06-15,Present
66608,1369,3059,2026-05-12,Present
66609,1392,3049,2026-04-19,Present
66610,1145,3080,2026-02-10,Present
66611,1347,3006,2026-01-17,Present
66612,1333,3071,2026-03-24,Present
66613,1065,3009,2026-06-03,Present
66614,1377,3076,2026-02-20,Present
66615,1400,3019,2026-02-02,Present
66616,1019,3051,2026-06-22,Present
66617,1151,3003,2026-01-17,Present
66618,1146,3031,2026-04-10,Present
66619,1493,3059,2026-03-01,Present
66620,1449,3062,2026-03-20,Present
66621,1324,3057,2026-01-13,Present
66622,1409,3051,2026-03-28,Present
66623,1178,3060,2026-04-13,Present
66624,1140,3040,2026-01-17,Present
66625,1374,3091,2026-02-10,Present
66626,1303,3046,2026-03-04,Present
66627,1274,3061,2026-01-16,Present
66628,1393,3064,2026-03-17,Present
66629,1256,3039,2026-02-22,Present
66630,1402,3064,2026-05-19,Absent
66631,1224,3029,2026-05-11,Present
66632,1048,3073,2026-03-31,Present
66633,1314,3061,2026-03-02,Present
66634,1150,3012,2026-04-16,Present
66635,1328,3045,2026-04-24,Present
66636,1452,3069,2026-03-18,Present
66637,1490,3068,2026-01-20,Present
66638,1441,3058,2026-02-17,Present
66639,1043,3003,2026-01-17,Present
66640,1101,3066,2026-01-25,Present
66641,1058,3004,2026-05-21,Present
66642,1196,3014,2026-05-09,Present
66643,1440,3043,2026-07-04,Present
66644,1113,3015,2026-06-10,Present
66645,1161,3012,2026-02-25,Present
66646,1205,3067,2026-04-20,Present
66647,1033,3094,2026-06-06,Present
66648,1369,3010,2026-03-29,Present
66649,1154,3083,2026-02-07,Present
66650,1129,3044,2026-02-26,Present
66651,1376,3040,2026-02-26,Present
66652,1302,3013,2026-05-21,Absent
66653,1279,3004,2026-05-02,Present
66654,1379,3097,2026-03-27,Present
66655,1420,3009,2026-03-20,Present
66656,1012,3040,2026-02-18,Present
66657,1108,3083,2026-04-26,Present
66658,1407,3023,2026-02-11,Present
66659,1077,3068,2026-03-07,Absent
66660,1082,3074,2026-03-03,Present
66661,1018,3082,2026-04-01,Present
66662,1443,3018,2026-02-09,Present
66663,1458,3065,2026-05-25,Present
66664,1135,3039,2026-06-07,Present
66665,1319,3047,2026-02-01,Absent
66666,1250,3072,2026-02-10,Present
66667,1025,3018,2026-03-17,Present
66668,1129,3046,2026-04-22,Present
66669,1347,3031,2026-07-07,Present
66670,1123,3076,2026-05-24,Present
66671,1395,3039,2026-01-30,Present
66672,1438,3060,2026-02-13,Present
66673,1485,3080,2026-03-04,Absent
66674,1125,3054,2026-06-14,Absent
66675,1427,3014,2026-03-02,Present
66676,1405,3072,2026-02-24,Absent
66677,1457,3016,2026-03-29,Present
66678,1108,3029,2026-06-29,Present
66679,1349,3098,2026-05-14,Present
66680,1144,3079,2026-05-27,Present
66681,1079,3017,2026-04-11,Present
66682,1095,3060,2026-02-26,Present
66683,1288,3095,2026-06-21,Present
66684,1400,3024,2026-06-02,Present
66685,1062,3041,2026-01-26,Present
66686,1228,3032,2026-05-23,Present
66687,1191,3042,2026-03-18,Present
66688,1214,3086,2026-06-30,Absent
66689,1346,3067,2026-01-15,Present
66690,1157,3030,2026-03-04,Absent
66691,1349,3098,2026-03-26,Present
66692,1315,3087,2026-02-27,Present
66693,1015,3036,2026-05-04,Present
66694,1192,3058,2026-02-09,Present
66695,1121,3086,2026-04-05,Present
66696,1108,3001,2026-06-20,Present
66697,1465,3041,2026-01-17,Present
66698,1078,3051,2026-02-16,Present
66699,1196,3063,2026-02-09,Present
66700,1415,3075,2026-05-15,Present
66701,1194,3083,2026-05-05,Present
66702,1073,3095,2026-02-04,Absent
66703,1090,3035,2026-03-04,Present
66704,1007,3069,2026-01-24,Present
66705,1079,3001,2026-06-21,Present
66706,1373,3048,2026-02-26,Present
66707,1001,3023,2026-04-05,Present
66708,1205,3083,2026-04-09,Present
66709,1493,3095,2026-04-21,Present
66710,1233,3090,2026-02-26,Absent
66711,1205,3085,2026-06-19,Present
66712,1167,3012,2026-04-02,Present
66713,1145,3025,2026-04-22,Present
66714,1226,3013,2026-04-05,Absent
66715,1245,3076,2026-03-03,Present
66716,1068,3019,2026-04-07,Present
66717,1378,3067,2026-03-01,Present
66718,1327,3059,2026-07-05,Present
66719,1417,3063,2026-06-28,Present
66720,1286,3060,2026-06-28,Absent
66721,1288,3004,2026-06-11,Present
66722,1095,3095,2026-03-06,Present
66723,1147,3057,2026-04-15,Present
66724,1174,3091,2026-03-22,Present
66725,1126,3036,2026-04-23,Present
66726,1307,3067,2026-04-15,Present
66727,1466,3094,2026-01-31,Absent
66728,1096,3039,2026-04-28,Present
66729,1132,3035,2026-05-30,Present
66730,1423,3081,2026-07-01,Present
66731,1289,3002,2026-01-20,Absent
66732,1378,3076,2026-02-20,Present
66733,1099,3090,2026-03-21,Present
66734,1472,3036,2026-02-23,Present
66735,1294,3058,2026-03-22,Present
66736,1120,3078,2026-05-04,Present
66737,1140,3083,2026-02-05,Present
66738,1230,3027,2026-03-19,Present
66739,1122,3084,2026-01-29,Present
66740,1329,3003,2026-03-10,Present
66741,1155,3044,2026-04-23,Present
66742,1215,3039,2026-04-15,Present
66743,1353,3037,2026-05-18,Present
66744,1116,3052,2026-01-09,Present
66745,1411,3023,2026-02-22,Present
66746,1237,3037,2026-05-14,Present
66747,1085,3021,2026-01-29,Present
66748,1160,3013,2026-04-26,Present
66749,1140,3070,2026-04-18,Present
66750,1040,3005,2026-01-30,Present
66751,1206,3033,2026-06-07,Absent
66752,1407,3026,2026-02-05,Present
66753,1075,3020,2026-02-13,Absent
66754,1195,3071,2026-04-11,Present
66755,1119,3019,2026-01-26,Present
66756,1179,3010,2026-04-07,Present
66757,1396,3075,2026-06-25,Absent
66758,1125,3029,2026-04-26,Present
66759,1098,3053,2026-03-17,Present
66760,1284,3084,2026-04-21,Present
66761,1021,3021,2026-04-07,Present
66762,1212,3096,2026-02-27,Present
66763,1318,3001,2026-02-23,Present
66764,1355,3048,2026-02-07,Present
66765,1138,3054,2026-01-31,Present
66766,1410,3029,2026-05-05,Present
66767,1491,3003,2026-04-05,Present
66768,1474,3086,2026-05-30,Present
66769,1230,3100,2026-02-19,Present
66770,1198,3050,2026-01-15,Present
66771,1203,3059,2026-05-21,Present
66772,1290,3022,2026-06-04,Present
66773,1340,3073,2026-06-24,Present
66774,1342,3045,2026-05-10,Present
66775,1023,3069,2026-04-23,Present
66776,1388,3082,2026-04-10,Present
66777,1492,3014,2026-05-20,Present
66778,1486,3078,2026-06-29,Present
66779,1333,3077,2026-06-10,Present
66780,1372,3074,2026-04-24,Present
66781,1037,3076,2026-06-19,Present
66782,1439,3038,2026-04-17,Present
66783,1074,3074,2026-05-14,Present
66784,1277,3029,2026-04-25,Present
66785,1346,3089,2026-01-18,Present
66786,1003,3083,2026-01-25,Absent
66787,1481,3015,2026-03-07,Present
66788,1387,3065,2026-06-04,Present
66789,1015,3083,2026-05-09,Absent
66790,1303,3020,2026-03-06,Present
66791,1496,3037,2026-04-12,Present
66792,1428,3023,2026-02-01,Present
66793,1465,3098,2026-01-17,Present
66794,1448,3098,2026-06-20,Present
66795,1497,3083,2026-03-06,Present
66796,1082,3008,2026-05-25,Absent
66797,1077,3049,2026-02-27,Present
66798,1091,3029,2026-05-27,Present
66799,1205,3063,2026-01-11,Present
66800,1484,3034,2026-04-21,Present
66801,1006,3032,2026-06-19,Present
66802,1141,3059,2026-06-20,Absent
66803,1171,3077,2026-01-10,Present
66804,1142,3099,2026-03-31,Present
66805,1053,3067,2026-07-07,Present
66806,1218,3024,2026-06-15,Present
66807,1261,3024,2026-04-23,Present
66808,1436,3045,2026-05-11,Present
66809,1337,3007,2026-06-25,Present
66810,1333,3022,2026-05-02,Present
66811,1125,3039,2026-04-29,Present
66812,1339,3010,2026-03-04,Absent
66813,1294,3043,2026-01-24,Present
66814,1147,3042,2026-01-31,Present
66815,1288,3037,2026-05-24,Present
66816,1477,3035,2026-05-23,Absent
66817,1325,3053,2026-04-21,Absent
66818,1321,3019,2026-01-29,Present
66819,1458,3028,2026-04-05,Present
66820,1243,3097,2026-01-21,Present
66821,1345,3067,2026-04-22,Present
66822,1107,3071,2026-07-03,Present
66823,1218,3067,2026-05-16,Present
66824,1228,3028,2026-06-16,Present
66825,1331,3038,2026-01-17,Present
66826,1411,3087,2026-01-14,Present
66827,1274,3039,2026-05-15,Absent
66828,1116,3077,2026-04-01,Present
66829,1025,3010,2026-03-18,Present
66830,1443,3028,2026-05-12,Present
66831,1105,3092,2026-02-18,Absent
66832,1139,3053,2026-04-20,Present
66833,1006,3070,2026-03-18,Present
66834,1085,3087,2026-03-06,Present
66835,1487,3046,2026-06-28,Present
66836,1431,3033,2026-04-27,Absent
66837,1426,3030,2026-06-21,Present
66838,1243,3033,2026-05-08,Present
66839,1284,3021,2026-02-06,Present
66840,1470,3045,2026-01-26,Absent
66841,1486,3019,2026-05-07,Present
66842,1412,3092,2026-01-21,Present
66843,1353,3086,2026-01-12,Present
66844,1288,3025,2026-05-08,Present
66845,1137,3065,2026-03-17,Present
66846,1343,3065,2026-02-27,Present
66847,1372,3095,2026-04-17,Absent
66848,1443,3053,2026-01-31,Present
66849,1374,3006,2026-04-14,Present
66850,1105,3037,2026-06-07,Absent
66851,1436,3095,2026-02-19,Present
66852,1129,3096,2026-02-20,Present
66853,1193,3070,2026-04-08,Absent
66854,1262,3045,2026-05-03,Present
66855,1468,3005,2026-01-30,Present
66856,1476,3088,2026-01-29,Present
66857,1004,3033,2026-05-08,Present
66858,1292,3074,2026-05-04,Present
66859,1089,3026,2026-03-02,Present
66860,1418,3005,2026-01-24,Present
66861,1415,3046,2026-03-26,Absent
66862,1421,3076,2026-05-28,Absent
66863,1206,3055,2026-06-27,Present
66864,1008,3025,2026-03-06,Present
66865,1233,3096,2026-03-04,Present
66866,1245,3071,2026-02-11,Present
66867,1257,3097,2026-06-30,Present
66868,1096,3004,2026-03-21,Present
66869,1385,3063,2026-06-04,Present
66870,1380,3027,2026-05-16,Present
66871,1422,3017,2026-04-13,Present
66872,1329,3077,2026-07-04,Present
66873,1133,3042,2026-02-10,Present
66874,1082,3003,2026-03-18,Present
66875,1257,3082,2026-07-04,Present
66876,1466,3038,2026-05-16,Present
66877,1036,3059,2026-01-14,Present
66878,1368,3032,2026-03-06,Present
66879,1388,3001,2026-05-20,Present
66880,1246,3100,2026-03-05,Present
66881,1230,3048,2026-01-24,Present
66882,1430,3036,2026-06-19,Present
66883,1045,3098,2026-05-31,Present
66884,1430,3092,2026-06-26,Present
66885,1131,3017,2026-04-17,Present
66886,1007,3097,2026-06-22,Present
66887,1077,3031,2026-05-15,Present
66888,1349,3055,2026-03-06,Present
66889,1338,3099,2026-01-22,Present
66890,1172,3061,2026-01-15,Present
66891,1045,3005,2026-05-19,Present
66892,1422,3091,2026-04-05,Present
66893,1123,3036,2026-02-12,Present
66894,1236,3034,2026-02-07,Present
66895,1251,3024,2026-06-29,Present
66896,1391,3062,2026-01-11,Present
66897,1229,3066,2026-07-05,Present
66898,1367,3096,2026-01-25,Present
66899,1446,3082,2026-02-20,Absent
66900,1017,3013,2026-02-02,Present
66901,1231,3019,2026-03-03,Present
66902,1399,3061,2026-04-26,Present
66903,1377,3046,2026-01-20,Present
66904,1191,3054,2026-06-30,Present
66905,1024,3092,2026-01-09,Present
66906,1158,3086,2026-04-12,Present
66907,1335,3049,2026-05-03,Present
66908,1180,3084,2026-07-06,Present
66909,1273,3069,2026-01-09,Present
66910,1449,3020,2026-04-25,Present
66911,1348,3063,2026-03-03,Present
66912,1395,3023,2026-01-20,Present
66913,1172,3061,2026-03-27,Present
66914,1107,3062,2026-03-04,Present
66915,1095,3020,2026-01-27,Present
66916,1093,3021,2026-04-11,Present
66917,1165,3002,2026-03-10,Present
66918,1093,3047,2026-06-13,Present
66919,1243,3063,2026-02-05,Present
66920,1444,3080,2026-03-26,Present
66921,1401,3082,2026-06-18,Present
66922,1014,3083,2026-04-01,Present
66923,1225,3018,2026-02-24,Absent
66924,1459,3059,2026-05-11,Present
66925,1281,3070,2026-03-13,Absent
66926,1198,3003,2026-04-07,Present
66927,1231,3019,2026-06-24,Present
66928,1006,3033,2026-05-28,Absent
66929,1415,3092,2026-05-23,Present
66930,1286,3015,2026-06-07,Present
66931,1176,3066,2026-03-12,Present
66932,1441,3054,2026-02-07,Present
66933,1181,3012,2026-02-27,Present
66934,1012,3037,2026-02-12,Present
66935,1101,3019,2026-05-16,Present
66936,1482,3087,2026-05-27,Present
66937,1470,3011,2026-01-21,Present
66938,1212,3029,2026-05-21,Present
66939,1217,3036,2026-04-12,Present
66940,1112,3075,2026-05-19,Present
66941,1493,3018,2026-01-20,Present
66942,1459,3078,2026-06-11,Present
66943,1259,3088,2026-05-22,Present
66944,1431,3055,2026-06-04,Present
66945,1419,3088,2026-01-23,Present
66946,1249,3092,2026-05-27,Present
66947,1365,3033,2026-07-02,Present
66948,1206,3052,2026-01-28,Present
66949,1151,3006,2026-03-29,Present
66950,1027,3037,2026-05-19,Absent
66951,1383,3074,2026-01-13,Present
66952,1444,3029,2026-02-04,Absent
66953,1240,3007,2026-03-07,Present
66954,1243,3077,2026-05-15,Absent
66955,1404,3067,2026-04-01,Present
66956,1290,3098,2026-06-26,Present
66957,1418,3058,2026-02-14,Present
66958,1046,3022,2026-01-29,Present
66959,1444,3063,2026-06-26,Present
66960,1444,3060,2026-03-23,Present
66961,1332,3016,2026-06-17,Present
66962,1496,3038,2026-02-22,Absent
66963,1296,3033,2026-01-10,Present
66964,1474,3065,2026-01-21,Present
66965,1431,3006,2026-04-23,Present
66966,1182,3091,2026-06-01,Present
66967,1385,3020,2026-01-28,Present
66968,1283,3064,2026-06-25,Present
66969,1170,3024,2026-02-13,Present
66970,1104,3016,2026-02-04,Present
66971,1361,3080,2026-06-20,Present
66972,1378,3033,2026-02-02,Present
66973,1470,3032,2026-04-18,Absent
66974,1178,3034,2026-01-21,Present
66975,1332,3098,2026-04-03,Absent
66976,1279,3044,2026-04-18,Present
66977,1064,3096,2026-04-09,Present
66978,1442,3064,2026-02-14,Absent
66979,1242,3046,2026-06-09,Present
66980,1244,3044,2026-05-29,Present
66981,1496,3099,2026-02-09,Absent
66982,1056,3049,2026-03-27,Present
66983,1054,3067,2026-01-11,Present
66984,1293,3094,2026-05-05,Present
66985,1258,3048,2026-06-13,Present
66986,1283,3010,2026-03-04,Present
66987,1488,3077,2026-06-04,Present
66988,1137,3094,2026-05-02,Present
66989,1167,3034,2026-02-26,Present
66990,1196,3048,2026-02-09,Present
66991,1480,3060,2026-01-13,Present
66992,1420,3043,2026-03-30,Present
66993,1238,3032,2026-03-27,Absent
66994,1490,3084,2026-01-17,Present
66995,1494,3093,2026-05-16,Present
66996,1456,3093,2026-05-15,Absent
66997,1061,3011,2026-06-05,Present
66998,1379,3071,2026-05-24,Present
66999,1431,3050,2026-02-13,Absent
67000,1387,3014,2026-03-22,Present
67001,1054,3062,2026-07-03,Present
67002,1439,3004,2026-01-10,Present
67003,1219,3091,2026-01-29,Present
67004,1338,3021,2026-03-03,Present
67005,1466,3030,2026-06-30,Present
67006,1144,3033,2026-03-25,Present
67007,1138,3086,2026-05-31,Present
67008,1406,3089,2026-02-20,Present
67009,1139,3008,2026-05-30,Present
67010,1138,3022,2026-04-03,Present
67011,1358,3037,2026-04-04,Present
67012,1146,3051,2026-06-14,Present
67013,1015,3053,2026-06-11,Present
67014,1384,3008,2026-01-27,Present
67015,1054,3029,2026-02-21,Present
67016,1201,3026,2026-04-28,Present
67017,1012,3048,2026-06-21,Present
67018,1222,3012,2026-02-04,Present
67019,1157,3004,2026-02-26,Present
67020,1468,3095,2026-01-11,Absent
67021,1080,3015,2026-06-04,Present
67022,1499,3085,2026-04-06,Present
67023,1287,3028,2026-03-21,Present
67024,1433,3056,2026-05-18,Absent
67025,1158,3020,2026-03-30,Present
67026,1372,3097,2026-03-06,Present
67027,1047,3090,2026-02-07,Present
67028,1110,3034,2026-05-20,Present
67029,1283,3012,2026-07-07,Present
67030,1071,3059,2026-01-27,Present
67031,1466,3049,2026-04-07,Present
67032,1250,3045,2026-03-14,Present
67033,1397,3029,2026-07-01,Present
67034,1054,3010,2026-02-05,Present
67035,1125,3076,2026-04-10,Present
67036,1081,3016,2026-04-09,Present
67037,1458,3064,2026-07-03,Present
67038,1334,3020,2026-03-09,Present
67039,1191,3082,2026-06-19,Present
67040,1148,3018,2026-03-23,Present
67041,1284,3030,2026-02-03,Present
67042,1228,3030,2026-01-22,Present
67043,1273,3006,2026-04-10,Present
67044,1463,3025,2026-07-02,Present
67045,1214,3082,2026-03-10,Absent
67046,1226,3026,2026-04-06,Present
67047,1347,3019,2026-04-21,Present
67048,1089,3077,2026-03-12,Absent
