Issue_ID,Student_ID,Book_Name,Issue_Date,Return_Date,Fine
12735,1296,Thermodynamics,2026-06-25,2026-07-14,0
12736,1216,Data Structures,2026-03-07,2026-03-23,0
12737,1321,Fluid Mechanics,2025-11-16,2025-12-11,10
12738,1045,Structural Analysis,2025-09-26,2025-10-23,0
12739,1449,Software Engineering,2026-04-11,2026-05-04,0
12740,1048,Marketing Management,2025-09-10,2025-09-18,0
12741,1080,Structural Analysis,2026-07-05,2026-07-15,10
12742,1400,Cloud Computing,2026-02-06,2026-03-08,20
12743,1325,Artificial Intelligence,2026-04-10,2026-05-08,0
12744,1288,Computer Networks,2026-05-10,2026-06-08,10
12745,1074,Machine Learning,2025-12-04,2026-01-03,0
12746,1174,Financial Accounting,2025-07-21,2025-08-20,0
12747,1455,Software Engineering,2025-09-25,2025-10-03,20
12748,1467,Digital Electronics,2025-08-24,2025-09-21,0
12749,1131,Thermodynamics,2025-09-24,2025-10-03,0
12750,1280,Digital Electronics,2025-09-07,2025-09-30,20
12751,1257,Business Analytics,2025-09-29,2025-10-11,0
12752,1101,Marketing Management,2025-11-20,2025-12-12,50
12753,1483,Microprocessors,2025-11-06,2025-11-26,0
12754,1093,Cloud Computing,2026-06-24,2026-07-03,0
12755,1189,Fluid Mechanics,2025-10-16,2025-10-28,0
12756,1422,Financial Accounting,2025-08-04,2025-08-15,0
12757,1370,Python Programming,2026-03-28,2026-04-09,100
12758,1437,Cyber Security,2026-05-10,2026-05-18,10
12759,1052,Microprocessors,2026-04-05,2026-04-21,0
12760,1070,Python Programming,2025-11-03,2025-11-27,0
12761,1289,Business Analytics,2025-10-23,2025-11-06,0
12762,1234,Engineering Mathematics,2026-03-26,2026-04-14,0
12763,1032,Structural Analysis,2025-11-25,2025-12-09,0
12764,1213,Marketing Management,2026-05-11,2026-05-17,0
12765,1046,Operating Systems,2025-07-15,2025-07-21,0
12766,1075,Cyber Security,2025-07-27,2025-08-05,0
12767,1371,Electrical Machines,2026-02-06,2026-03-05,0
12768,1307,Digital Electronics,2026-05-26,2026-06-05,0
12769,1154,Artificial Intelligence,2025-12-23,2026-01-18,20
12770,1369,Machine Learning,2025-12-23,2026-01-20,0
12771,1006,Fluid Mechanics,2026-03-31,2026-04-20,0
12772,1134,Business Analytics,2026-02-16,2026-03-11,0
12773,1445,Thermodynamics,2025-07-30,2025-08-12,0
12774,1135,Operating Systems,2025-10-13,2025-10-19,10
12775,1313,Digital Electronics,2026-05-16,2026-06-01,0
12776,1132,Fluid Mechanics,2025-08-27,2025-09-05,10
12777,1122,Artificial Intelligence,2026-06-29,2026-07-20,0
12778,1168,Marketing Management,2026-06-21,2026-07-16,0
12779,1235,Database Management Systems,2025-07-22,2025-07-30,20
12780,1293,Marketing Management,2026-02-15,2026-03-12,100
12781,1364,Data Structures,2026-06-19,2026-07-18,0
12782,1242,Software Engineering,2026-05-27,2026-06-26,0
12783,1117,Structural Analysis,2026-03-31,2026-04-14,0
12784,1258,Cyber Security,2026-04-08,2026-05-01,0
12785,1233,Data Structures,2025-07-15,2025-08-11,10
12786,1136,Marketing Management,2025-11-24,2025-12-05,0
12787,1011,Engineering Mathematics,2025-10-20,2025-11-11,0
12788,1316,Cloud Computing,2026-01-17,2026-02-04,0
12789,1343,Financial Accounting,2025-08-04,2025-08-25,0
12790,1099,Digital Electronics,2026-04-05,2026-04-23,20
12791,1306,Operating Systems,2026-06-18,2026-07-13,0
12792,1300,Electrical Machines,2026-05-08,2026-05-19,10
12793,1108,Financial Accounting,2026-07-06,2026-07-30,0
12794,1367,Cyber Security,2025-10-02,2025-10-15,0
12795,1204,Microprocessors,2026-04-07,2026-05-07,0
12796,1288,Digital Electronics,2026-06-26,2026-07-25,0
12797,1394,Operating Systems,2025-08-02,2025-08-07,0
12798,1149,Data Structures,2026-03-07,2026-03-13,0
12799,1348,Digital Electronics,2025-09-02,2025-09-28,0
12800,1325,Digital Electronics,2026-01-05,2026-01-15,0
12801,1407,Database Management Systems,2025-10-25,2025-11-23,0
12802,1042,Computer Networks,2025-12-04,2025-12-28,50
12803,1261,Marketing Management,2025-12-10,2026-01-07,0
12804,1008,Software Engineering,2025-12-31,2026-01-22,20
12805,1167,Marketing Management,2026-04-23,2026-05-12,10
12806,1059,Machine Learning,2026-04-28,2026-05-26,0
12807,1374,Software Engineering,2025-07-31,2025-08-19,0
12808,1404,Machine Learning,2025-11-05,2025-11-30,0
12809,1140,Engineering Mathematics,2025-09-16,2025-10-03,0
12810,1413,Cloud Computing,2026-05-18,2026-06-17,0
12811,1493,Data Structures,2025-07-26,2025-08-04,0
12812,1131,Business Analytics,2026-03-19,2026-04-12,0
12813,1106,Operating Systems,2026-04-27,2026-05-17,10
12814,1109,Digital Electronics,2026-04-11,2026-04-27,0
12815,1331,Python Programming,2026-05-26,2026-06-06,0
12816,1101,Machine Learning,2025-07-28,2025-08-15,20
12817,1481,Financial Accounting,2026-06-15,2026-07-14,0
12818,1233,Database Management Systems,2026-04-22,2026-05-11,0
12819,1347,Engineering Mathematics,2025-12-14,2026-01-09,20
12820,1323,Machine Learning,2026-07-03,2026-07-18,10
12821,1403,Electrical Machines,2026-02-17,2026-02-27,0
12822,1295,Thermodynamics,2025-09-17,2025-10-13,0
12823,1184,Business Analytics,2026-02-20,2026-02-26,10
12824,1102,Machine Learning,2025-10-19,2025-11-06,0
12825,1015,Computer Networks,2025-11-16,2025-12-14,20
12826,1039,Software Engineering,2025-11-11,2025-12-04,0
12827,1180,Machine Learning,2026-05-01,2026-05-14,0
12828,1167,Microprocessors,2025-12-29,2026-01-06,0
12829,1239,Financial Accounting,2026-04-16,2026-05-10,0
12830,1355,Business Analytics,2026-06-26,2026-07-15,20
12831,1427,Machine Learning,2025-11-02,2025-11-27,0
12832,1152,Machine Learning,2026-04-06,2026-04-24,0
12833,1150,Machine Learning,2025-12-20,2026-01-13,0
12834,1033,Machine Learning,2026-02-11,2026-02-24,0
12835,1391,Structural Analysis,2025-07-20,2025-08-17,0
12836,1101,Database Management Systems,2025-07-28,2025-08-13,50
12837,1377,Digital Electronics,2026-02-02,2026-02-16,0
12838,1498,Fluid Mechanics,2025-11-02,2025-11-16,50
12839,1349,Cloud Computing,2026-05-17,2026-05-24,0
12840,1244,Operating Systems,2025-07-18,2025-08-10,0
12841,1459,Artificial Intelligence,2025-10-21,2025-11-18,0
12842,1481,Structural Analysis,2025-07-26,2025-08-11,0
12843,1169,Artificial Intelligence,2026-03-24,2026-04-22,100
12844,1439,Machine Learning,2026-04-05,2026-04-22,0
12845,1364,Digital Electronics,2025-11-21,2025-11-26,10
12846,1414,Financial Accounting,2025-09-05,2025-09-11,0
12847,1153,Machine Learning,2026-02-22,2026-03-14,0
12848,1149,Electrical Machines,2026-06-05,2026-07-03,0
12849,1499,Database Management Systems,2026-01-02,2026-01-23,0
12850,1242,Machine Learning,2026-01-23,2026-02-06,0
12851,1195,Artificial Intelligence,2026-01-07,2026-01-24,0
12852,1373,Operating Systems,2025-10-12,2025-10-31,0
12853,1483,Python Programming,2025-08-07,2025-08-21,10
12854,1282,Python Programming,2025-12-09,2025-12-26,0
12855,1457,Database Management Systems,2026-03-16,2026-03-23,0
12856,1081,Operating Systems,2026-06-16,2026-07-04,0
12857,1005,Business Analytics,2025-09-23,2025-10-23,0
12858,1368,Digital Electronics,2026-04-18,2026-04-23,0
12859,1067,Software Engineering,2026-04-07,2026-04-23,0
12860,1308,Business Analytics,2026-02-28,2026-03-27,0
12861,1435,Cloud Computing,2025-10-29,2025-11-09,0
12862,1037,Operating Systems,2026-03-22,2026-04-13,0
12863,1336,Software Engineering,2026-05-19,2026-06-09,10
12864,1390,Data Structures,2025-10-13,2025-10-19,20
12865,1008,Structural Analysis,2026-02-08,2026-03-03,0
12866,1039,Operating Systems,2025-11-21,2025-12-10,0
12867,1425,Thermodynamics,2025-10-09,2025-10-17,50
12868,1227,Computer Networks,2025-09-21,2025-10-02,20
12869,1255,Software Engineering,2026-06-24,2026-06-30,0
12870,1426,Database Management Systems,2026-06-20,2026-06-29,0
12871,1256,Fluid Mechanics,2026-06-03,2026-07-03,0
12872,1298,Computer Networks,2025-07-17,2025-08-08,20
12873,1257,Business Analytics,2025-09-22,2025-10-15,10
12874,1422,Electrical Machines,2025-09-27,2025-10-21,0
12875,1417,Machine Learning,2026-04-11,2026-05-11,0
12876,1486,Business Analytics,2026-03-13,2026-03-20,0
12877,1451,Cyber Security,2025-08-21,2025-09-17,0
12878,1402,Engineering Mathematics,2025-07-18,2025-07-28,0
12879,1167,Digital Electronics,2026-05-30,2026-06-26,0
12880,1173,Financial Accounting,2025-09-24,2025-10-05,0
12881,1311,Business Analytics,2025-12-28,2026-01-21,10
12882,1253,Software Engineering,2026-03-27,2026-04-22,20
12883,1192,Artificial Intelligence,2026-04-08,2026-05-02,0
12884,1118,Artificial Intelligence,2026-05-17,2026-05-22,0
12885,1016,Marketing Management,2026-01-16,2026-01-30,0
12886,1164,Business Analytics,2026-03-31,2026-04-17,0
12887,1299,Electrical Machines,2025-08-04,2025-08-11,20
12888,1280,Marketing Management,2026-02-16,2026-02-25,100
12889,1361,Computer Networks,2025-12-20,2025-12-27,0
12890,1271,Business Analytics,2025-08-18,2025-09-08,0
12891,1462,Computer Networks,2026-03-12,2026-04-11,0
12892,1116,Computer Networks,2025-10-23,2025-11-17,0
12893,1433,Python Programming,2026-05-09,2026-05-18,0
12894,1218,Electrical Machines,2026-05-13,2026-05-21,10
12895,1272,Electrical Machines,2025-11-03,2025-11-15,0
12896,1260,Fluid Mechanics,2026-03-06,2026-03-18,50
12897,1135,Microprocessors,2026-06-11,2026-07-11,0
12898,1193,Software Engineering,2025-12-25,2026-01-13,10
12899,1315,Financial Accounting,2026-05-28,2026-06-19,0
12900,1305,Cyber Security,2026-02-04,2026-03-01,50
12901,1161,Artificial Intelligence,2025-11-12,2025-11-23,0
12902,1048,Software Engineering,2025-10-11,2025-10-17,0
12903,1441,Thermodynamics,2025-11-12,2025-12-05,20
12904,1392,Computer Networks,2026-05-26,2026-06-25,0
12905,1309,Machine Learning,2025-08-01,2025-08-30,0
12906,1378,Artificial Intelligence,2025-07-29,2025-08-04,0
12907,1301,Digital Electronics,2025-10-05,2025-10-12,10
12908,1339,Fluid Mechanics,2026-03-21,2026-03-29,20
12909,1109,Database Management Systems,2026-02-18,2026-03-16,10
12910,1302,Marketing Management,2026-02-26,2026-03-24,0
12911,1325,Engineering Mathematics,2026-06-26,2026-07-09,0
12912,1048,Cloud Computing,2025-09-19,2025-10-19,0
12913,1168,Database Management Systems,2025-10-16,2025-10-24,0
12914,1220,Structural Analysis,2026-04-14,2026-04-20,0
12915,1452,Microprocessors,2025-08-31,2025-09-20,0
12916,1087,Database Management Systems,2026-02-03,2026-02-14,0
12917,1415,Business Analytics,2025-11-13,2025-12-07,0
12918,1207,Structural Analysis,2026-03-05,2026-03-21,10
12919,1472,Software Engineering,2025-09-22,2025-10-18,0
12920,1412,Microprocessors,2026-05-27,2026-06-08,0
12921,1139,Structural Analysis,2026-03-09,2026-03-24,0
12922,1146,Data Structures,2025-12-06,2025-12-26,0
12923,1194,Marketing Management,2026-07-04,2026-07-10,10
12924,1019,Software Engineering,2025-08-07,2025-09-05,0
12925,1458,Electrical Machines,2026-06-17,2026-07-17,0
12926,1226,Fluid Mechanics,2025-12-18,2026-01-12,0
12927,1128,Marketing Management,2026-01-08,2026-01-25,50
12928,1126,Python Programming,2025-09-09,2025-09-27,0
12929,1012,Computer Networks,2026-04-07,2026-04-25,50
12930,1103,Microprocessors,2026-02-22,2026-03-23,20
12931,1191,Thermodynamics,2025-11-18,2025-12-07,0
12932,1495,Fluid Mechanics,2025-11-01,2025-11-09,20
12933,1214,Business Analytics,2025-09-28,2025-10-10,0
12934,1452,Financial Accounting,2026-01-03,2026-01-26,50
12935,1202,Digital Electronics,2026-02-05,2026-03-02,0
12936,1223,Financial Accounting,2026-01-23,2026-02-07,0
12937,1308,Cyber Security,2025-12-01,2025-12-15,0
12938,1070,Database Management Systems,2026-04-08,2026-04-16,0
12939,1054,Thermodynamics,2026-06-21,2026-07-19,0
12940,1120,Microprocessors,2026-03-17,2026-04-05,0
12941,1500,Business Analytics,2025-07-15,2025-08-04,0
12942,1355,Business Analytics,2026-06-30,2026-07-08,50
12943,1430,Financial Accounting,2026-02-25,2026-03-14,0
12944,1021,Cloud Computing,2026-03-09,2026-04-02,20
12945,1354,Microprocessors,2026-03-03,2026-03-14,100
12946,1044,Cyber Security,2026-01-04,2026-01-11,0
12947,1143,Python Programming,2025-11-19,2025-11-30,0
12948,1072,Digital Electronics,2025-09-02,2025-10-01,0
12949,1369,Data Structures,2025-09-18,2025-10-01,0
12950,1310,Database Management Systems,2025-10-21,2025-10-28,0
12951,1126,Fluid Mechanics,2026-06-26,2026-07-25,0
12952,1083,Financial Accounting,2026-06-29,2026-07-04,20
12953,1028,Thermodynamics,2025-07-19,2025-08-09,10
12954,1447,Thermodynamics,2026-04-28,2026-05-25,0
12955,1216,Machine Learning,2026-07-05,2026-07-31,0
12956,1315,Machine Learning,2025-11-16,2025-11-24,0
12957,1171,Artificial Intelligence,2025-09-16,2025-09-25,0
12958,1376,Computer Networks,2026-02-05,2026-02-14,0
12959,1494,Operating Systems,2026-06-15,2026-07-01,0
12960,1144,Database Management Systems,2026-04-24,2026-05-16,0
12961,1493,Database Management Systems,2026-01-02,2026-01-25,0
12962,1469,Machine Learning,2026-06-06,2026-07-03,0
12963,1468,Computer Networks,2025-10-24,2025-11-05,0
12964,1359,Microprocessors,2026-06-08,2026-06-25,0
12965,1102,Computer Networks,2026-06-14,2026-06-29,0
12966,1203,Cloud Computing,2026-04-29,2026-05-18,0
12967,1163,Engineering Mathematics,2026-03-22,2026-04-02,0
12968,1293,Computer Networks,2025-11-29,2025-12-18,10
12969,1396,Thermodynamics,2026-03-01,2026-03-14,0
12970,1313,Fluid Mechanics,2026-07-06,2026-07-21,0
12971,1230,Computer Networks,2026-05-01,2026-05-27,0
12972,1348,Cloud Computing,2026-02-17,2026-03-09,0
12973,1478,Financial Accounting,2025-09-14,2025-09-24,0
12974,1403,Python Programming,2025-09-25,2025-10-06,0
12975,1170,Financial Accounting,2025-09-22,2025-10-04,0
12976,1487,Machine Learning,2026-02-13,2026-03-06,10
12977,1453,Thermodynamics,2025-09-19,2025-10-14,0
12978,1361,Marketing Management,2026-01-23,2026-02-14,0
12979,1499,Python Programming,2025-08-30,2025-09-24,0
12980,1148,Computer Networks,2025-07-21,2025-08-14,20
12981,1006,Data Structures,2025-11-22,2025-12-13,0
12982,1129,Cyber Security,2026-04-08,2026-04-17,0
12983,1013,Marketing Management,2025-08-03,2025-08-12,100
12984,1355,Engineering Mathematics,2026-05-27,2026-06-10,0
12985,1318,Engineering Mathematics,2026-02-05,2026-02-24,0
12986,1483,Marketing Management,2026-06-03,2026-06-20,0
12987,1264,Software Engineering,2026-01-20,2026-02-10,0
12988,1356,Cloud Computing,2025-11-14,2025-12-02,0
12989,1031,Database Management Systems,2026-02-12,2026-02-22,20
12990,1151,Data Structures,2026-01-28,2026-02-11,0
12991,1071,Engineering Mathematics,2026-01-21,2026-02-06,0
12992,1088,Structural Analysis,2026-07-04,2026-07-10,0
12993,1052,Digital Electronics,2025-12-07,2025-12-23,0
12994,1206,Fluid Mechanics,2025-12-16,2026-01-06,0
12995,1379,Cloud Computing,2025-08-31,2025-09-25,0
12996,1105,Machine Learning,2026-02-20,2026-03-03,0
12997,1445,Data Structures,2025-08-22,2025-09-04,0
12998,1481,Microprocessors,2026-02-12,2026-02-22,0
12999,1213,Machine Learning,2025-12-15,2025-12-28,0
13000,1233,Machine Learning,2025-12-18,2026-01-07,0
13001,1224,Microprocessors,2026-05-31,2026-06-05,0
13002,1307,Business Analytics,2026-05-21,2026-05-29,0
13003,1240,Electrical Machines,2026-06-20,2026-07-14,20
13004,1431,Electrical Machines,2025-09-21,2025-10-15,0
13005,1254,Business Analytics,2026-07-05,2026-07-21,20
13006,1143,Digital Electronics,2026-03-11,2026-04-08,10
13007,1036,Engineering Mathematics,2025-07-12,2025-07-29,0
13008,1465,Artificial Intelligence,2026-03-20,2026-04-12,0
13009,1023,Electrical Machines,2025-11-28,2025-12-10,0
13010,1150,Cyber Security,2025-11-29,2025-12-18,0
13011,1276,Database Management Systems,2026-03-09,2026-04-06,0
13012,1366,Cyber Security,2026-04-08,2026-04-13,0
13013,1037,Database Management Systems,2026-02-11,2026-02-16,0
13014,1420,Software Engineering,2026-05-07,2026-06-05,10
13015,1071,Microprocessors,2026-05-11,2026-05-20,20
13016,1255,Operating Systems,2025-10-20,2025-11-16,0
13017,1477,Artificial Intelligence,2026-05-04,2026-05-26,0
13018,1141,Marketing Management,2025-10-01,2025-10-19,10
13019,1085,Business Analytics,2026-05-07,2026-05-15,0
13020,1228,Operating Systems,2026-06-23,2026-07-03,0
13021,1282,Artificial Intelligence,2025-12-04,2025-12-19,0
13022,1360,Cyber Security,2025-11-12,2025-12-11,0
13023,1455,Database Management Systems,2026-05-31,2026-06-07,0
13024,1074,Cyber Security,2025-10-09,2025-10-31,0
13025,1174,Fluid Mechanics,2025-07-18,2025-08-04,0
13026,1141,Thermodynamics,2026-03-21,2026-04-11,0
13027,1093,Artificial Intelligence,2025-10-18,2025-11-12,0
13028,1336,Database Management Systems,2026-01-22,2026-02-08,0
13029,1018,Fluid Mechanics,2025-12-04,2025-12-28,0
13030,1259,Cloud Computing,2026-05-01,2026-05-10,0
13031,1121,Engineering Mathematics,2025-08-28,2025-09-03,0
13032,1215,Business Analytics,2026-02-21,2026-02-28,0
13033,1085,Data Structures,2026-03-04,2026-03-24,0
13034,1390,Fluid Mechanics,2025-09-15,2025-10-08,0
13035,1260,Artificial Intelligence,2025-08-22,2025-09-14,0
13036,1376,Digital Electronics,2026-06-04,2026-06-28,50
13037,1008,Data Structures,2025-12-16,2026-01-03,0
13038,1095,Structural Analysis,2025-08-18,2025-09-03,0
13039,1202,Software Engineering,2026-05-22,2026-06-19,50
13040,1484,Software Engineering,2026-01-22,2026-02-10,0
13041,1372,Digital Electronics,2025-12-17,2025-12-26,0
13042,1374,Financial Accounting,2026-04-24,2026-05-22,0
13043,1234,Operating Systems,2025-10-29,2025-11-09,100
13044,1358,Microprocessors,2025-10-22,2025-11-16,0
13045,1239,Machine Learning,2025-10-30,2025-11-12,10
13046,1312,Artificial Intelligence,2025-10-18,2025-10-23,0
13047,1014,Structural Analysis,2026-03-10,2026-03-22,0
13048,1381,Operating Systems,2025-09-05,2025-10-01,0
13049,1495,Digital Electronics,2026-06-16,2026-06-21,20
13050,1221,Business Analytics,2026-03-10,2026-03-29,0
13051,1046,Electrical Machines,2026-02-02,2026-02-23,0
13052,1406,Structural Analysis,2025-07-21,2025-08-06,0
13053,1388,Financial Accounting,2025-10-18,2025-11-13,0
13054,1308,Financial Accounting,2025-11-19,2025-12-18,0
13055,1381,Business Analytics,2026-05-28,2026-06-21,0
13056,1266,Microprocessors,2025-11-29,2025-12-26,50
13057,1381,Software Engineering,2026-04-17,2026-04-22,0
13058,1228,Database Management Systems,2026-04-10,2026-04-18,0
13059,1240,Cloud Computing,2026-05-05,2026-05-21,100
13060,1464,Marketing Management,2026-01-15,2026-02-05,20
13061,1186,Financial Accounting,2025-08-08,2025-08-19,0
13062,1365,Operating Systems,2026-03-22,2026-04-11,0
13063,1137,Electrical Machines,2025-08-04,2025-08-29,0
13064,1412,Artificial Intelligence,2025-08-25,2025-09-15,20
13065,1417,Operating Systems,2025-11-05,2025-12-04,0
13066,1429,Digital Electronics,2025-12-01,2025-12-12,100
13067,1057,Database Management Systems,2026-03-01,2026-03-18,0
13068,1061,Electrical Machines,2025-09-02,2025-09-30,0
13069,1370,Software Engineering,2026-05-31,2026-06-08,0
13070,1407,Business Analytics,2026-04-03,2026-04-16,0
13071,1277,Artificial Intelligence,2025-08-27,2025-09-11,0
13072,1447,Python Programming,2026-01-26,2026-02-14,0
13073,1356,Python Programming,2025-10-21,2025-10-27,0
13074,1347,Computer Networks,2026-01-04,2026-01-28,0
13075,1431,Python Programming,2026-06-15,2026-06-25,0
13076,1124,Computer Networks,2026-05-07,2026-05-23,20
13077,1278,Computer Networks,2026-01-13,2026-01-28,0
13078,1145,Thermodynamics,2025-07-09,2025-08-01,0
13079,1100,Fluid Mechanics,2026-03-23,2026-04-12,10
13080,1057,Computer Networks,2025-10-30,2025-11-07,0
13081,1034,Microprocessors,2026-01-27,2026-02-16,0
13082,1107,Database Management Systems,2026-03-16,2026-03-22,0
13083,1158,Engineering Mathematics,2026-02-17,2026-03-03,0
13084,1197,Machine Learning,2025-09-04,2025-10-01,0
13085,1223,Cloud Computing,2026-04-11,2026-04-25,0
13086,1049,Engineering Mathematics,2026-01-29,2026-02-11,10
13087,1102,Digital Electronics,2026-02-20,2026-03-06,0
13088,1221,Cyber Security,2026-01-01,2026-01-15,0
13089,1154,Digital Electronics,2025-08-03,2025-09-02,0
13090,1430,Artificial Intelligence,2026-04-30,2026-05-16,0
13091,1371,Structural Analysis,2025-08-15,2025-08-24,0
13092,1362,Software Engineering,2025-07-22,2025-08-12,0
13093,1496,Microprocessors,2026-04-03,2026-04-23,0
13094,1113,Financial Accounting,2025-08-29,2025-09-26,0
13095,1491,Cyber Security,2026-01-11,2026-02-05,0
13096,1038,Database Management Systems,2025-10-17,2025-11-06,0
13097,1285,Software Engineering,2026-04-29,2026-05-25,0
13098,1452,Digital Electronics,2025-11-24,2025-12-10,50
13099,1489,Machine Learning,2025-08-04,2025-08-10,0
13100,1322,Fluid Mechanics,2026-04-23,2026-05-12,0
13101,1064,Digital Electronics,2026-04-27,2026-05-03,0
13102,1307,Computer Networks,2025-11-30,2025-12-20,0
13103,1352,Microprocessors,2025-09-15,2025-10-03,100
13104,1426,Electrical Machines,2026-04-25,2026-05-05,0
13105,1454,Engineering Mathematics,2026-05-26,2026-06-09,0
13106,1175,Digital Electronics,2026-01-06,2026-02-04,0
13107,1181,Python Programming,2025-11-12,2025-12-11,0
13108,1335,Digital Electronics,2025-10-12,2025-11-06,0
13109,1401,Marketing Management,2025-11-05,2025-11-24,100
13110,1489,Operating Systems,2025-07-21,2025-08-08,0
13111,1268,Fluid Mechanics,2026-05-23,2026-05-30,0
13112,1315,Computer Networks,2026-01-25,2026-02-23,0
13113,1155,Operating Systems,2025-12-30,2026-01-21,20
13114,1429,Artificial Intelligence,2026-07-02,2026-07-23,0
13115,1256,Data Structures,2026-05-13,2026-06-12,0
13116,1412,Marketing Management,2026-02-01,2026-02-19,0
13117,1298,Software Engineering,2025-07-13,2025-07-22,0
13118,1223,Microprocessors,2026-03-03,2026-03-18,0
13119,1283,Fluid Mechanics,2025-12-29,2026-01-04,0
13120,1475,Cloud Computing,2025-09-16,2025-09-30,10
13121,1004,Python Programming,2026-04-26,2026-05-01,0
13122,1222,Computer Networks,2026-04-29,2026-05-05,0
13123,1074,Artificial Intelligence,2025-07-13,2025-08-01,0
13124,1227,Cloud Computing,2026-02-22,2026-03-11,0
13125,1451,Python Programming,2026-01-08,2026-02-01,0
13126,1130,Database Management Systems,2026-03-08,2026-03-31,0
13127,1229,Software Engineering,2025-07-17,2025-07-31,0
13128,1292,Machine Learning,2026-04-03,2026-04-19,10
13129,1253,Artificial Intelligence,2025-09-16,2025-09-21,0
13130,1006,Software Engineering,2025-11-23,2025-12-03,0
13131,1118,Database Management Systems,2025-11-05,2025-11-14,0
13132,1171,Microprocessors,2026-05-16,2026-05-26,0
13133,1437,Marketing Management,2026-06-22,2026-07-03,0
13134,1079,Marketing Management,2026-05-26,2026-06-20,0
13135,1289,Electrical Machines,2026-05-12,2026-05-21,0
13136,1184,Fluid Mechanics,2026-03-14,2026-04-06,0
13137,1427,Structural Analysis,2025-10-21,2025-11-01,50
13138,1017,Cloud Computing,2026-03-24,2026-04-13,0
13139,1321,Computer Networks,2026-06-23,2026-07-07,0
13140,1249,Microprocessors,2025-08-21,2025-09-01,0
13141,1475,Database Management Systems,2026-01-31,2026-02-12,0
13142,1001,Digital Electronics,2025-07-31,2025-08-19,10
13143,1288,Financial Accounting,2026-05-04,2026-05-21,0
13144,1277,Data Structures,2025-08-04,2025-08-19,0
13145,1367,Engineering Mathematics,2025-11-16,2025-11-26,0
13146,1193,Electrical Machines,2025-09-10,2025-09-28,0
13147,1262,Engineering Mathematics,2025-09-22,2025-09-29,20
13148,1391,Engineering Mathematics,2025-12-20,2025-12-31,0
13149,1458,Artificial Intelligence,2025-09-07,2025-09-14,0
13150,1173,Engineering Mathematics,2025-08-03,2025-08-18,0
13151,1402,Cloud Computing,2026-03-29,2026-04-18,0
13152,1268,Data Structures,2026-03-24,2026-04-08,0
13153,1323,Software Engineering,2025-08-14,2025-09-13,50
13154,1457,Structural Analysis,2026-04-21,2026-05-06,0
13155,1229,Operating Systems,2026-04-25,2026-05-08,10
13156,1394,Machine Learning,2025-10-01,2025-10-12,0
13157,1328,Business Analytics,2025-09-01,2025-09-19,0
13158,1332,Structural Analysis,2026-05-20,2026-06-19,10
13159,1280,Business Analytics,2026-05-15,2026-06-08,10
13160,1245,Business Analytics,2026-04-21,2026-05-09,0
13161,1355,Microprocessors,2026-01-10,2026-02-01,0
13162,1417,Marketing Management,2026-01-02,2026-01-27,20
13163,1342,Cyber Security,2025-08-20,2025-09-04,0
13164,1124,Cloud Computing,2026-07-01,2026-07-21,20
13165,1458,Financial Accounting,2025-08-04,2025-08-26,0
13166,1231,Cloud Computing,2025-09-04,2025-09-14,20
13167,1427,Operating Systems,2025-07-12,2025-08-07,10
13168,1420,Digital Electronics,2026-02-22,2026-03-24,0
13169,1394,Business Analytics,2025-08-23,2025-09-09,0
13170,1261,Software Engineering,2026-05-23,2026-06-11,0
13171,1308,Thermodynamics,2026-01-27,2026-02-07,0
13172,1431,Financial Accounting,2026-04-25,2026-05-18,0
13173,1078,Machine Learning,2025-07-19,2025-08-04,0
13174,1068,Computer Networks,2025-07-14,2025-07-30,0
13175,1096,Marketing Management,2025-08-15,2025-08-26,0
13176,1395,Data Structures,2025-08-24,2025-09-23,0
13177,1400,Financial Accounting,2025-11-09,2025-11-18,0
13178,1070,Artificial Intelligence,2026-06-14,2026-06-23,0
13179,1446,Fluid Mechanics,2025-08-11,2025-08-22,0
13180,1328,Digital Electronics,2025-10-24,2025-11-03,10
13181,1423,Computer Networks,2025-08-09,2025-09-02,0
13182,1215,Artificial Intelligence,2026-01-03,2026-01-12,0
13183,1403,Structural Analysis,2026-01-12,2026-01-30,0
13184,1338,Operating Systems,2025-08-12,2025-09-02,0
13185,1217,Cloud Computing,2026-06-25,2026-07-07,0
13186,1176,Data Structures,2026-02-06,2026-02-13,0
13187,1065,Marketing Management,2026-05-28,2026-06-06,0
13188,1004,Machine Learning,2025-08-14,2025-09-13,0
13189,1300,Machine Learning,2025-07-19,2025-08-04,0
13190,1176,Financial Accounting,2025-12-10,2025-12-22,0
13191,1354,Python Programming,2025-12-26,2026-01-18,0
13192,1255,Data Structures,2026-02-14,2026-03-12,0
13193,1460,Financial Accounting,2025-08-27,2025-09-17,20
13194,1335,Database Management Systems,2026-04-20,2026-05-20,0
13195,1162,Artificial Intelligence,2026-06-12,2026-06-26,100
13196,1113,Digital Electronics,2026-07-06,2026-07-20,0
13197,1260,Marketing Management,2025-09-07,2025-09-13,0
13198,1261,Thermodynamics,2026-06-28,2026-07-05,0
13199,1485,Fluid Mechanics,2025-12-31,2026-01-27,0
13200,1355,Electrical Machines,2026-01-29,2026-02-16,0
13201,1249,Business Analytics,2025-08-20,2025-09-16,0
13202,1396,Electrical Machines,2025-12-28,2026-01-16,0
13203,1490,Computer Networks,2026-06-19,2026-07-12,0
13204,1209,Database Management Systems,2025-09-12,2025-10-03,0
